date,party,mean,q05,q25,q50,q75,q95,cutoff_date
2026-03-17,PSOE,0.2789680299872833,0.27335546622012286,0.27659838792476416,0.27896661585898463,0.28126650049264346,0.284698127675526,2026-09-18
2026-03-18,PSOE,0.2791744870088949,0.2737453502684234,0.27692124788319394,0.2791624701869815,0.28142351990415176,0.28472151488706215,2026-09-18
2026-03-19,PSOE,0.2793809440305065,0.27406077309645627,0.2771486113414935,0.2793711889960281,0.2815796440218638,0.28483687091663035,2026-09-18
2026-03-20,PSOE,0.2795874010521181,0.2741849533664607,0.2773489781198634,0.27959329931238175,0.28181695576223337,0.28508699720953684,2026-09-18
2026-03-21,PSOE,0.27979385807372964,0.2742508930947192,0.27751526856662345,0.2797762491113246,0.28206460036931236,0.28547146916215166,2026-09-18
2026-03-22,PSOE,0.2800003150953412,0.2741844038484648,0.2776256172388186,0.2799627178583611,0.2823820553146023,0.2859181447722251,2026-09-18
2026-03-23,PSOE,0.28005769867585867,0.27446967024123786,0.2777344711565738,0.2800386424655838,0.28233341448409943,0.28574946738693746,2026-09-18
2026-03-24,PSOE,0.2801150822563761,0.2747932350539027,0.27786897359393603,0.2800838976580191,0.28228903984641235,0.2855854634400906,2026-09-18
2026-03-25,PSOE,0.2801724658368935,0.27483923411820493,0.27799232986783706,0.28013529637149726,0.2823093964632255,0.2855524997633337,2026-09-18
2026-03-26,PSOE,0.28022984941741097,0.27487204119042385,0.278039214584608,0.2802373631403797,0.28237718371761183,0.28560620727427266,2026-09-18
2026-03-27,PSOE,0.2802872329979284,0.27481519768964885,0.2779891559413069,0.280224863007548,0.28250626820046393,0.28579994217233734,2026-09-18
2026-03-28,PSOE,0.2803446165784459,0.274691368078624,0.2779466624147164,0.28026717752441666,0.2826874493017044,0.28611071062813265,2026-09-18
2026-03-29,PSOE,0.2804020001589632,0.27446207195996586,0.2778369962271841,0.2803509677927023,0.2829569167208587,0.2866097891600694,2026-09-18
2026-03-30,PSOE,0.2803591191191245,0.27478000987063117,0.27792256924524533,0.2802719229840459,0.2827313298159165,0.2861814455143109,2026-09-18
2026-03-31,PSOE,0.28031623807928574,0.27500353011653844,0.27799307065660633,0.2802560115931464,0.2825476412848178,0.28589186574542785,2026-09-18
2026-04-01,PSOE,0.280273357039447,0.2750327496699021,0.2780721792748726,0.280207098248946,0.28242999880727765,0.28564738734215256,2026-09-18
2026-04-02,PSOE,0.28023047599960815,0.27505417464559573,0.2780613842719696,0.2801467886407965,0.2823446259336706,0.2855543682484632,2026-09-18
2026-04-03,PSOE,0.2801875949597694,0.27493435649865966,0.2779517326116987,0.28013958467781375,0.28233990613287213,0.2855362090513444,2026-09-18
2026-04-04,PSOE,0.2801447139199306,0.2747859283449761,0.2778785418678041,0.2801086695312818,0.2823844194112666,0.28568512196956347,2026-09-18
2026-04-05,PSOE,0.2801018328800919,0.2745239857376385,0.2777648714717815,0.28006893437614333,0.28239526762891887,0.2859710082376585,2026-09-18
2026-04-06,PSOE,0.2800267138405101,0.2747474426051168,0.27776845284025714,0.280012706989285,0.28223516953470557,0.2855685407310857,2026-09-18
2026-04-07,PSOE,0.2799515948009282,0.274843341832868,0.2777235835477393,0.2799299895736064,0.2821205027627451,0.28530679068893416,2026-09-18
2026-04-08,PSOE,0.2798764757613464,0.2747087774592521,0.27767622431703143,0.2798604074010824,0.2820288394494174,0.2851508319057885,2026-09-18
2026-04-09,PSOE,0.2798013567217646,0.27456633651689916,0.2775572081260478,0.2797573678282901,0.2819730052020915,0.28515427215019606,2026-09-18
2026-04-10,PSOE,0.27972623768218274,0.27436588171257353,0.27739616832091196,0.2796824372245561,0.2819346253192467,0.28534962359452914,2026-09-18
2026-04-11,PSOE,0.279651118642601,0.27406272980410595,0.2772615886114785,0.2795890917235672,0.2819280457889785,0.2856459827243901,2026-09-18
2026-04-12,PSOE,0.2795759996030191,0.27356975615214046,0.2769765211385878,0.2795275503090649,0.2820111272934411,0.28596322144364045,2026-09-18
2026-04-13,PSOE,0.27949011103495935,0.27377236424392554,0.27705807320831444,0.2794429385421515,0.2818110819988898,0.2854913877837218,2026-09-18
2026-04-14,PSOE,0.27940422246689955,0.2739011842263834,0.2771021468567387,0.279368991885259,0.2816518642706935,0.2851940404852064,2026-09-18
2026-04-15,PSOE,0.27931833389883975,0.27397587618302893,0.2770546378300908,0.27926154494628785,0.28155132564486013,0.2848691945313724,2026-09-18
2026-04-16,PSOE,0.27923244533077995,0.27391096476627075,0.27700815688829883,0.2791709067351171,0.2814297522040783,0.2847283146746135,2026-09-18
2026-04-17,PSOE,0.27914655676272015,0.2737788791855102,0.27688737604742547,0.27913892256374434,0.2813999895453256,0.28468252968257735,2026-09-18
2026-04-18,PSOE,0.27906066819466036,0.2734707413599602,0.27676469840758816,0.2790706988683662,0.2813344526843346,0.2847649472734568,2026-09-18
2026-04-19,PSOE,0.27897477962660056,0.2731193854718983,0.2765604280986877,0.2789838411161081,0.2813389991111215,0.2849065704364838,2026-09-18
2026-04-20,PSOE,0.27886330016867417,0.2732471916606756,0.2766029821766367,0.27884712374692344,0.2811099116408371,0.28455961684356335,2026-09-18
2026-04-21,PSOE,0.2787518207107478,0.2733238629112073,0.27659559931109906,0.2787238747877313,0.2809504866364409,0.28430803040076924,2026-09-18
2026-04-22,PSOE,0.2786403412528214,0.2732611038847721,0.2765186833223621,0.27858408998876866,0.28076792216701174,0.2841127005874267,2026-09-18
2026-04-23,PSOE,0.27852886179489494,0.2731111521394294,0.27643368967551146,0.27845110126033357,0.280669534723994,0.2839719420058766,2026-09-18
2026-04-24,PSOE,0.27841738233696856,0.2729742099328493,0.2762529212996004,0.27830701656037404,0.2805751205129513,0.2840070031171641,2026-09-18
2026-04-25,PSOE,0.27830590287904217,0.27266429663621145,0.27605031987870776,0.27819158524061044,0.28053141342766397,0.2842227277569865,2026-09-18
2026-04-26,PSOE,0.2781944234211157,0.2723327260581823,0.27577920792059185,0.2780851722722595,0.28060384188381743,0.2844730826539175,2026-09-18
2026-04-27,PSOE,0.2780315736733978,0.2724203386292588,0.275614974819374,0.277916572913142,0.28031880370349604,0.284178556155689,2026-09-18
2026-04-28,PSOE,0.2778687239256798,0.2722969027906901,0.2754877785558687,0.27776979956506365,0.2801682963474261,0.28382801188504514,2026-09-18
2026-04-29,PSOE,0.27770587417796183,0.2721536235354468,0.2753411579010909,0.27759056224434653,0.2800732701325477,0.2836595891798955,2026-09-18
2026-04-30,PSOE,0.27754302443024387,0.2718105449334222,0.27515186386486634,0.27739458307595444,0.2799001930179424,0.28348774432123974,2026-09-18
2026-05-01,PSOE,0.27738017468252585,0.2712968373060396,0.2748991504419534,0.2773087467317659,0.27983327642185496,0.28361231238263557,2026-09-18
2026-05-02,PSOE,0.27721732493480794,0.2708140462927013,0.27461314273757703,0.27710164388200254,0.27981522149706706,0.2836962788948684,2026-09-18
2026-05-03,PSOE,0.2770544751870899,0.2702755961948057,0.27435054513380236,0.2769435293254948,0.27975543374888534,0.2838093961265691,2026-09-18
2026-05-04,PSOE,0.2767774810022693,0.270302107943545,0.27419810672909495,0.2766661194034108,0.2793683805628673,0.2832459307825943,2026-09-18
2026-05-05,PSOE,0.27650048681744865,0.2701927651202371,0.2739086960046056,0.27643741008013867,0.27897898924329595,0.28267209505976676,2026-09-18
2026-05-06,PSOE,0.276223492632628,0.2701413824492724,0.27371111068277276,0.27619146812683604,0.27864872219461423,0.2822281993525981,2026-09-18
2026-05-07,PSOE,0.2759464984478072,0.2699926491545953,0.2734441792100476,0.27589456661320844,0.27839435708780447,0.2819913307453932,2026-09-18
2026-05-08,PSOE,0.2756695042629866,0.2695027366423177,0.2731320062465165,0.27562102496977814,0.2782001658897495,0.2819144275302695,2026-09-18
2026-05-09,PSOE,0.27539251007816595,0.2690292154420586,0.2727591412414984,0.2753413270351635,0.27800866856756024,0.28189634840125416,2026-09-18
2026-05-10,PSOE,0.2751155158933453,0.26839044974924975,0.2723744352013584,0.2751243418792154,0.27784160791642004,0.28191352237416073,2026-09-18
2026-05-11,PSOE,0.27474948595235854,0.26842007103620563,0.272160384136338,0.274671200381407,0.27731625211934496,0.2811007794635485,2026-09-18
2026-05-12,PSOE,0.27438345601137176,0.2684627255818713,0.27190336894972084,0.2743442710332588,0.27683745266965365,0.2803561709615516,2026-09-18
2026-05-13,PSOE,0.27401742607038504,0.26832668754382544,0.27163983177430495,0.27398034833887686,0.2763426303002311,0.27982881193714193,2026-09-18
2026-05-14,PSOE,0.2736513961293983,0.2680163464236126,0.27131062137672646,0.2736383741941969,0.27595704957951867,0.27927865556740605,2026-09-18
2026-05-15,PSOE,0.27328536618841154,0.2676166030706823,0.27096640049574067,0.2732710572480521,0.2755746445066496,0.2788544323367498,2026-09-18
2026-05-16,PSOE,0.27291933624742476,0.26721951782655584,0.27054410325766176,0.27292918056048765,0.2752629881840851,0.2785681165440554,2026-09-18
2026-05-17,PSOE,0.272553306306438,0.266604334142616,0.2701413955702553,0.2725735497058842,0.27496973822101206,0.2784157015177931,2026-09-18
2026-05-18,PSOE,0.2722860506962155,0.2666257002066348,0.2699946885664675,0.27231620717076244,0.27453520560725253,0.2777644765582166,2026-09-18
2026-05-19,PSOE,0.2720187950859929,0.2667577284908515,0.2698344776902202,0.2720370198841877,0.2741799326256996,0.2772505282631416,2026-09-18
2026-05-20,PSOE,0.2717515394757703,0.26668256632140014,0.26959514978156984,0.27174220382682485,0.27386132708053357,0.27673565507268477,2026-09-18
2026-05-21,PSOE,0.2714842838655477,0.2665679700291965,0.2693106810264665,0.2714901858410252,0.27353531916852475,0.2764129373204784,2026-09-18
2026-05-22,PSOE,0.2712170282553251,0.266290862478249,0.2690821027529958,0.27124635950360165,0.27329201047316454,0.2762063030367576,2026-09-18
2026-05-23,PSOE,0.27094977264510256,0.2658762078160855,0.26876295871541744,0.2709360728809053,0.273075454159831,0.27619826015862603,2026-09-18
2026-05-24,PSOE,0.27068251703487994,0.2653015710728324,0.2683839957378244,0.27070061151358205,0.27290070309928266,0.2761417734373392,2026-09-18
2026-05-25,PSOE,0.27062539761221166,0.26549955446465207,0.2684306657057203,0.27066009563288607,0.27276349301799063,0.2757362118620307,2026-09-18
2026-05-26,PSOE,0.27056827818954327,0.265655140886925,0.26848221600606587,0.2705873378978344,0.2726143711276008,0.27547933467482244,2026-09-18
2026-05-27,PSOE,0.2705111587668749,0.2657086694998211,0.2684772048061663,0.2705500537870642,0.27250408321503655,0.2752533570903159,2026-09-18
2026-05-28,PSOE,0.2704540393442066,0.2656894822225258,0.2684229085791664,0.27044526767498106,0.2724653835299847,0.27524857343364856,2026-09-18
2026-05-29,PSOE,0.27039691992153825,0.26552886588282515,0.2683564877772373,0.2703882889372857,0.27242345940321605,0.27538709144515783,2026-09-18
2026-05-30,PSOE,0.2703398004988699,0.26524507999217956,0.26820001453254916,0.270296651806347,0.272455402705417,0.27558843635798425,2026-09-18
2026-05-31,PSOE,0.27028268107620157,0.26491741056044366,0.26801140070216606,0.2702468899321099,0.27253308735093756,0.27588444222378333,2026-09-18
2026-06-01,PSOE,0.27003379044693576,0.26483802404814577,0.2678673773328436,0.2700208227099334,0.27218074584923896,0.27530461150491065,2026-09-18
2026-06-02,PSOE,0.2697848998176699,0.2646344762872985,0.26764812441780367,0.26980941582178664,0.27186664812968997,0.27499641517804274,2026-09-18
2026-06-03,PSOE,0.26953600918840415,0.2644024520857049,0.2674413457593843,0.2695849018377715,0.2716032097560759,0.274734353262577,2026-09-18
2026-06-04,PSOE,0.26928711855913834,0.26404045219200994,0.2671467778039162,0.26935905845938973,0.27137795075571725,0.27454159274902157,2026-09-18
2026-06-05,PSOE,0.26903822792987253,0.26359249004170476,0.2667967711052877,0.26905192771036557,0.27121854804358725,0.2744978316558474,2026-09-18
2026-06-06,PSOE,0.2687893373006066,0.26303857862027463,0.26641539982420326,0.26876610024611536,0.27111384724881654,0.2745311154973798,2026-09-18
2026-06-07,PSOE,0.2685404466713408,0.2623951813821845,0.26602683925016224,0.26853036012251036,0.27107404984041167,0.2746670825207824,2026-09-18
2026-06-08,PSOE,0.2682788187911066,0.26240999613360394,0.2658651487192471,0.26828198177644247,0.2706728608003981,0.27415605247865704,2026-09-18
2026-06-09,PSOE,0.2680171909108723,0.2624085141643552,0.2656639250905052,0.268011186119245,0.2703012470900376,0.27366306450551714,2026-09-18
2026-06-10,PSOE,0.2677555630306381,0.2623138979872198,0.26550398720236484,0.2677367120374251,0.269987518530811,0.2733121956029705,2026-09-18
2026-06-11,PSOE,0.26749393515040376,0.2619996725113545,0.26523223013732844,0.26745508430615106,0.26973324353763883,0.27299199032835314,2026-09-18
2026-06-12,PSOE,0.26723230727016956,0.2616123048601554,0.26493432538074707,0.26721920933469906,0.269516425440539,0.2728188322253476,2026-09-18
2026-06-13,PSOE,0.2669706793899353,0.2610497211359556,0.2645568549859776,0.2670058579958512,0.2693276901740007,0.2728509250742614,2026-09-18
2026-06-14,PSOE,0.266709051509701,0.26041226829844716,0.2641870761885424,0.26676712911008005,0.26921848541902366,0.2729771151956309,2026-09-18
2026-06-15,PSOE,0.26655564449249036,0.26053148813961774,0.26415089812177267,0.26659052317719306,0.26894609750424425,0.2724809736593738,2026-09-18
2026-06-16,PSOE,0.2664022374752798,0.26063762211338054,0.26411112908930917,0.2664445602632937,0.2687284296641148,0.2720675546442532,2026-09-18
2026-06-17,PSOE,0.2662488304580692,0.26073358328692814,0.26401002061164586,0.26627773497466106,0.2685194307394517,0.2717194586374587,2026-09-18
2026-06-18,PSOE,0.26609542344085857,0.2605733155189612,0.26385540138655567,0.26612821584731394,0.2683650782531505,0.27150678314206156,2026-09-18
2026-06-19,PSOE,0.2659420164236479,0.2604173675287201,0.26363885207678484,0.26598746203302337,0.2682215760810109,0.2714401895265441,2026-09-18
2026-06-20,PSOE,0.2657886094064373,0.2601001490324824,0.2634318283810281,0.2658581099134453,0.2681508483613857,0.27152637552133524,2026-09-18
2026-06-21,PSOE,0.2656352023892266,0.25967641441667744,0.26319075227848976,0.26566175017536,0.2681490413032839,0.27161651688653116,2026-09-18
2026-06-22,PSOE,0.26557948771589746,0.2600733604226622,0.263337522820388,0.26561281660176106,0.26788675286557606,0.27108572727227503,2026-09-18
2026-06-23,PSOE,0.2655237730425683,0.2603457570411516,0.2634283419286454,0.2655235212584889,0.26771009011330327,0.27065025229259615,2026-09-18
2026-06-24,PSOE,0.2654680583692391,0.26054235658567887,0.26344352567689033,0.26548424141823723,0.2675252801341962,0.27029540590926115,2026-09-18
2026-06-25,PSOE,0.26541234369590994,0.26061476729754984,0.26346770443696543,0.2654375029335744,0.2673848671654148,0.27010836349594064,2026-09-18
2026-06-26,PSOE,0.2653566290225807,0.2606077561902565,0.263433938220218,0.26535732610028806,0.2672980064462643,0.27007604483975467,2026-09-18
2026-06-27,PSOE,0.26530091434925157,0.2604533567278208,0.2633975530619761,0.265340508571007,0.2672463871187249,0.27005224513661263,2026-09-18
2026-06-28,PSOE,0.26524519967592236,0.2601379668214668,0.2632509857569813,0.26529563012502116,0.26727435128037746,0.27030441043275544,2026-09-18
2026-06-29,PSOE,0.26526957468163886,0.2604780171819891,0.2633736266298164,0.2653288367714818,0.26717823366864263,0.2700738003475697,2026-09-18
2026-06-30,PSOE,0.2652939496873553,0.26070230090588514,0.26347484794474696,0.2653223393125007,0.2671153846966072,0.26978174625068896,2026-09-18
2026-07-01,PSOE,0.26531832469307187,0.2608125863277669,0.2635286893898966,0.2653327131212069,0.26713562446030337,0.269728687135416,2026-09-18
2026-07-02,PSOE,0.2653426996987884,0.2608338833115289,0.263516804205674,0.2653335193373617,0.2671657093862141,0.26976784769505247,2026-09-18
2026-07-03,PSOE,0.26536707470450477,0.2606925456358224,0.26350708434819675,0.26536219946459755,0.2672370547498891,0.26996150599076835,2026-09-18
2026-07-04,PSOE,0.26539144971022127,0.26054974073789766,0.2634552401961304,0.265402129012556,0.26735577942937044,0.27018298867087476,2026-09-18
2026-07-05,PSOE,0.2654158247159378,0.26030644454489976,0.2633211727391032,0.26543773648977215,0.2675421881629566,0.2704580950211431,2026-09-18
2026-07-06,PSOE,0.265388522538595,0.26052786732418337,0.26343278836958606,0.26533439970282374,0.2673791277339833,0.2702276014233714,2026-09-18
2026-07-07,PSOE,0.2653612203612522,0.26063195667383654,0.2634700000997771,0.26532309511692315,0.26726780171926323,0.27013533162490294,2026-09-18
2026-07-08,PSOE,0.26533391818390945,0.2606182875830641,0.2634123834898495,0.2652636840858511,0.26720277461614655,0.27014384554696125,2026-09-18
2026-07-09,PSOE,0.2653066160065667,0.26058891460916284,0.26333990158388165,0.2652222497034429,0.26723521515841,0.2702698887549174,2026-09-18
2026-07-10,PSOE,0.26527931382922393,0.26031894717080456,0.26320007341154683,0.2652070971070858,0.2673519217248073,0.2704742166285568,2026-09-18
2026-07-11,PSOE,0.26525201165188117,0.25992996582669525,0.2630370888785885,0.26518331280697205,0.26741994402202013,0.27078920520420074,2026-09-18
2026-07-12,PSOE,0.26522470947453836,0.25946270817768846,0.26280742845905797,0.26513214880048663,0.26754058859435675,0.27117776941500626,2026-09-18
2026-07-13,PSOE,0.2651558659546256,0.2597220433660376,0.2628522965165018,0.265068626241985,0.2673809996077199,0.27082887759542473,2026-09-18
2026-07-14,PSOE,0.2650870224347128,0.2598986924085889,0.2628760919823198,0.26506950731803847,0.2672454834671838,0.27056067728292293,2026-09-18
2026-07-15,PSOE,0.26501817891480006,0.2598729903810656,0.2628665755245067,0.26497188695728324,0.2671237439586696,0.2704567040742345,2026-09-18
2026-07-16,PSOE,0.2649493353948872,0.2597610973159309,0.2627957124345874,0.26491439947771817,0.26706625564332614,0.2703600388806787,2026-09-18
2026-07-17,PSOE,0.2648804918749744,0.25947595701107457,0.26263165592479887,0.2648600105365019,0.26704016764410454,0.2704686377301992,2026-09-18
2026-07-18,PSOE,0.2648116483550616,0.2592235991182788,0.2624549922764042,0.2647830212532557,0.267049710909666,0.2705924053459746,2026-09-18
2026-07-19,PSOE,0.26474280483514884,0.2588714358207597,0.26230484462705755,0.2647439006357086,0.2671357728420118,0.2709025372288789,2026-09-18
2026-07-20,PSOE,0.26462354323695897,0.2588819963125581,0.2622364605013087,0.26459892794626083,0.266887131974457,0.2704715724533706,2026-09-18
2026-07-21,PSOE,0.26450428163876916,0.25887074991399667,0.26218245205745405,0.2644925898124031,0.2667326020097699,0.2702164037591298,2026-09-18
2026-07-22,PSOE,0.2643850200405793,0.25882041138048206,0.26206981584679007,0.2643516313803609,0.26666418318450186,0.27018647052968464,2026-09-18
2026-07-23,PSOE,0.2642657584423894,0.25858158846414997,0.26190441898624145,0.2641973173992883,0.2665938279685987,0.27019996667374463,2026-09-18
2026-07-24,PSOE,0.26414649684419955,0.2582356888265238,0.26168845964439547,0.26408083403609217,0.26653289735413793,0.27020016296901206,2026-09-18
2026-07-25,PSOE,0.2640272352460097,0.25776613856717195,0.26149409137848373,0.2639959602289078,0.2665718083982595,0.27045323700454865,2026-09-18
2026-07-26,PSOE,0.26390797364781987,0.25727965239970957,0.26120541056526514,0.2638654811482475,0.26656087492894487,0.2706297725146565,2026-09-18
2026-07-27,PSOE,0.26376466588128905,0.2574124336739203,0.261235715101012,0.2637387239061241,0.2663262095617587,0.2701735957798832,2026-09-18
2026-07-28,PSOE,0.2636213581147582,0.2574453409172056,0.261181750100109,0.26359540736658843,0.2661456581633964,0.26975127056749193,2026-09-18
2026-07-29,PSOE,0.26347805034822724,0.25741537538435805,0.26103744014022956,0.26342367961320345,0.26593430303164056,0.2694563837455909,2026-09-18
2026-07-30,PSOE,0.2633347425816964,0.2573009218697222,0.26089639404344656,0.26329851087563527,0.2657646248530653,0.26922807987184644,2026-09-18
2026-07-31,PSOE,0.2631914348151655,0.25709303984791965,0.2607146679862898,0.2631534649497809,0.26563375305816256,0.2691666592642041,2026-09-18
2026-08-01,PSOE,0.2630481270486347,0.25671822274146894,0.26051718865401585,0.2630240954500309,0.26558793891166266,0.2692463199171674,2026-09-18
2026-08-02,PSOE,0.26290481928210385,0.256268637385911,0.26025430645603587,0.26289052825613046,0.2655802686258776,0.2693806581587601,2026-09-18
2026-08-03,PSOE,0.262771287963388,0.2563971045877,0.26026854741281924,0.2627269435302957,0.2653445858236718,0.26904956261849916,2026-09-18
2026-08-04,PSOE,0.2626377566446721,0.2564185719657833,0.2601334572338403,0.2626082767683179,0.26515360445323755,0.26871669431280804,2026-09-18
2026-08-05,PSOE,0.2625042253259562,0.25630583552026115,0.2599869914285621,0.2625550958905175,0.2649475764991825,0.26862270575571284,2026-09-18
2026-08-06,PSOE,0.26237069400724033,0.25621748199942734,0.2598693369921685,0.26242312615199215,0.2648705617542244,0.26858075318188385,2026-09-18
2026-08-07,PSOE,0.26223716268852443,0.2560322455839938,0.2597266663411182,0.2622669082714566,0.26478339349736024,0.2685272973067203,2026-09-18
2026-08-08,PSOE,0.2621036313698086,0.25556516479142916,0.2594885747130561,0.2621122495039212,0.2647576188125419,0.26862349067139096,2026-09-18
2026-08-09,PSOE,0.26197010005109267,0.2551098161680085,0.259186009681744,0.2619489355826836,0.2647852290082985,0.26887013991407627,2026-09-18
2026-08-10,PSOE,0.2619108517241552,0.2554999835893294,0.25925881286742825,0.26192186074492657,0.26458194541926844,0.2684100729999171,2026-09-18
2026-08-11,PSOE,0.2618516033972177,0.2556871348375264,0.25932634061590015,0.26185093521233305,0.264429414007786,0.26809179776792347,2026-09-18
2026-08-12,PSOE,0.2617923550702802,0.2556510108873299,0.25933703921328544,0.2618413780601394,0.26428499921138715,0.26786858134382835,2026-09-18
2026-08-13,PSOE,0.26173310674334277,0.255614572089354,0.2592593028862328,0.2618264169409825,0.26414202225592326,0.2677823090567481,2026-09-18
2026-08-14,PSOE,0.2616738584164053,0.2555535377074455,0.2591296259161653,0.2617912211746217,0.26409822039367303,0.2678093640430261,2026-09-18
2026-08-15,PSOE,0.26161461008946774,0.2553745741865855,0.25895002182546056,0.26173577723609054,0.26416543511167156,0.2678180487823643,2026-09-18
2026-08-16,PSOE,0.2615553617625303,0.2550992508068229,0.25884040287541377,0.2616337381824855,0.264193632974245,0.2680690569943168,2026-09-18
2026-08-17,PSOE,0.26154768122539407,0.2555177457648323,0.2590146087811849,0.26160573287375616,0.2639953572743188,0.2676883583055119,2026-09-18
2026-08-18,PSOE,0.2615400006882578,0.25589832587531713,0.2591633315910079,0.26158026011741353,0.2638427324409022,0.26732817526205854,2026-09-18
2026-08-19,PSOE,0.26153232015112154,0.2561833363682997,0.2592732221737466,0.26157502699537083,0.2637179381584157,0.2670805678043676,2026-09-18
2026-08-20,PSOE,0.26152463961398537,0.25628776564353234,0.25933282307058936,0.261538444958549,0.2636578883843899,0.26687793184397823,2026-09-18
2026-08-21,PSOE,0.2615169590768492,0.25628919297997194,0.25932376891779363,0.26148848178574335,0.26366286719706433,0.2668106186121492,2026-09-18
2026-08-22,PSOE,0.2615092785397129,0.25626904009294504,0.2592530221800949,0.26148818027690907,0.2637292250222188,0.266873525656723,2026-09-18
2026-08-23,PSOE,0.26150159800257666,0.2561588136834199,0.25917316046246186,0.26144862295733584,0.2637657472509787,0.26702635259159657,2026-09-18
2026-08-24,PSOE,0.26133527284928965,0.25634247333707827,0.25913426232473485,0.2612929981142701,0.26344723060019515,0.26647622459637366,2026-09-18
2026-08-25,PSOE,0.2611689476960027,0.2564147281467346,0.25911115991182593,0.26115382761965694,0.26318436934061473,0.2661061098346638,2026-09-18
2026-08-26,PSOE,0.2610026225427157,0.2563774639019184,0.2589982677052505,0.26096190758607096,0.26296796872369954,0.265814985439651,2026-09-18
2026-08-27,PSOE,0.26083629738942876,0.25619140000527035,0.25883234003942157,0.2608231231670217,0.26276811555014856,0.26566979294654613,2026-09-18
2026-08-28,PSOE,0.2606699722361418,0.255950233997334,0.25865021419093726,0.26065221994973276,0.26265662081819663,0.26551990568166034,2026-09-18
2026-08-29,PSOE,0.26050364708285473,0.25554257290320076,0.25837299939939085,0.26049589945366813,0.26257111479013534,0.2655726564554091,2026-09-18
2026-08-30,PSOE,0.2603373219295678,0.25499665999679594,0.2580966786626818,0.26033533452436136,0.2625604455288216,0.26575605620158266,2026-09-18
2026-08-31,PSOE,0.26013724229641466,0.25492005439507104,0.25789865726505884,0.2601297388209485,0.2622974595132639,0.2654542552716789,2026-09-18
2026-09-01,PSOE,0.25993716266326156,0.254741046395826,0.25767623865745304,0.2598973582779639,0.2620671633571149,0.26527886079533064,2026-09-18
2026-09-02,PSOE,0.2597370830301084,0.2544174832374365,0.2574395337409122,0.25972054187633054,0.26192443175907776,0.2652297423820966,2026-09-18
2026-09-03,PSOE,0.2595370033969553,0.25403174363955117,0.25711212897492985,0.25946680016152834,0.2618456763466379,0.26532288347863614,2026-09-18
2026-09-04,PSOE,0.2593369237638022,0.253471105943809,0.2567382045931548,0.2592488784758659,0.2617577273847116,0.26548797464526497,2026-09-18
2026-09-05,PSOE,0.259136844130649,0.25283789694054803,0.2563537815817468,0.2590251784137999,0.26177214680687483,0.2657145701780017,2026-09-18
2026-09-06,PSOE,0.2589367644974959,0.2521356913531304,0.25593332063891483,0.2587907274950069,0.2618186945809679,0.26598723588428763,2026-09-18
2026-09-07,PSOE,0.2589421931242799,0.2521608969865816,0.25594180293104996,0.25882373924215957,0.26178851536225256,0.26606609558901156,2026-09-18
2026-09-08,PSOE,0.2589476217510639,0.2521248902922195,0.25586537435210843,0.2587794491977761,0.26187349656840525,0.2662642652745986,2026-09-18
2026-09-09,PSOE,0.2589530503778478,0.25180663427448036,0.2557710336707629,0.2587623047932704,0.26202688844686317,0.2665295270023489,2026-09-18
2026-09-10,PSOE,0.2589584790046318,0.25140337106503013,0.2556264788422421,0.25879823687362824,0.26220169801959786,0.2670250944029255,2026-09-18
2026-09-11,PSOE,0.25896390763141586,0.2509346590450728,0.25542936798890115,0.25876292558892044,0.2623871331584964,0.2674009853854377,2026-09-18
2026-09-12,PSOE,0.25896933625819984,0.2503821961737971,0.2552964271347283,0.2588763158232019,0.2625705633854109,0.2678838420417292,2026-09-18
2026-09-13,PSOE,0.2589747648849838,0.249713806858736,0.2550643668988836,0.258910140726489,0.2628431635124009,0.2683974060565095,2026-09-18
2026-09-14,PSOE,0.25897287898545657,0.24964810542437324,0.25505401247809756,0.258855500365279,0.2628521879108829,0.26839821526712065,2026-09-18
2026-09-15,PSOE,0.2589709930859293,0.24953790312690038,0.254989888528939,0.25890381552394803,0.26287887579365427,0.26849136212272157,2026-09-18
2026-09-16,PSOE,0.258969107186402,0.2492063086706945,0.2548777513407446,0.2588674571803927,0.26295350762173014,0.2686502473145615,2026-09-18
2026-09-17,PSOE,0.25896722128687477,0.2488325015363777,0.2547501506524916,0.2588851134503095,0.26316714974158334,0.2689230627824603,2026-09-18
2026-09-18,PSOE,0.25896533538734745,0.24847982275889713,0.25454826395515423,0.25894241574416454,0.2633393605745993,0.26921186890790905,2026-09-18
2023-07-23,VOX,0.12160702894181892,0.11584388034584699,0.11916668749297848,0.12158994017682806,0.1239879715478481,0.1274594009939938,2026-09-18
2023-07-24,VOX,0.12148717250505528,0.11589267575534541,0.11916993818862497,0.12149815627372929,0.1237345187522074,0.1271261818216813,2026-09-18
2023-07-25,VOX,0.12136731606829164,0.11595300619836879,0.11914525130833875,0.12141012821110658,0.12354056609736178,0.12684672637225167,2026-09-18
2023-07-26,VOX,0.12124745963152801,0.11590456365650106,0.11904106203592749,0.12128046926095537,0.12342116516881585,0.12664258468573114,2026-09-18
2023-07-27,VOX,0.12112760319476439,0.1158433645880677,0.11893691198619699,0.1211202757401286,0.12328196148519918,0.12650369256470326,2026-09-18
2023-07-28,VOX,0.12100774675800074,0.11562095691489355,0.1188350517286343,0.12097715672865432,0.12322530275927254,0.12634411615455543,2026-09-18
